OBJECTID,Zip_Code,GlobalID,_0826fixedmean
133,"77069",ecc56fd5-3a69-43a1-b786-999bdf543011,2.7539370059967
134,"77358",5320364d-3d77-4b9d-a02b-61909a961e15,0.412598422914743
135,"77476",f2c438f4-f988-461e-bdaa-bf331e05ade0,8.14173245429993
136,"77477",78c93627-6b13-4050-ba84-838099ce05c6,6.09448838233948
137,"77478",ebbc8e01-56c5-4115-a265-9178b2321c8d,7.3070867061615
138,"77479",f197394b-3090-4018-80cd-3c3c29823f5e,9.42294720241002
139,"77483",aac0fd57-a54a-4302-984b-5a355de6a050,8.78008985519409
140,"77485",bfde8287-5eb3-4a27-ad19-b7cc7955e79f,8.0113478828879
141,"77489",1fe933ca-3218-489e-a529-4fab307a7e12,5.73031497001648
142,"77493",5dfafff6-0e5d-4241-8045-d455c3008be3,3.95833333333333
143,"77494",6a9f15cf-77bd-4b2c-87b6-8d3eedbaa572,6.22497190747942
144,"77504",da55593e-ea38-4baa-9dd0-44c96de3d1cb,3.02783171480541
145,"77507",15a50db1-a13b-417f-969c-695c06d5cbcc,2.47834646701813
146,"77510",47ca6b1d-2cec-4825-afc5-02913cc38f5d,4.28976373672485
147,"77517",c81529b2-6cb1-4fd1-855b-893c3632341e,5.09744092822075
148,"77518",f6d1adb0-2c3c-4339-8c99-85b175a52885,2.35479020957847
149,"77520",f6ce067b-3d40-44f8-b17d-653e40a153c6,1.91968502998352
150,"77532",29c47f1e-2fb7-4b03-9ec6-1a8426c8e4e7,2.54471320765359
151,"77533",7b31222b-8e2a-4d57-a1c8-adebf11432e9,1.18031497001648
152,"77536",dae2cb1c-5b36-49cd-83a5-2c406ab05d84,2.55905508995056
153,"77470",652dfb85-6623-4c35-8d65-50a2a02946eb,5.06496071815491
154,"77661",f29f4d40-41a0-49bb-be6e-9154beff26bd,2.90378086705135
155,"77568",9b66814a-1a85-40d5-a9c6-51896e6f5e2c,3.20866139729818
156,"77573",6099e3cb-e1de-4891-b7ee-b7c54bd35ff2,3.01181097825368
157,"77578",ca4b4d24-8c88-41fc-a7de-233cbbec57a8,7.08886384963989
158,"77581",c1975138-611f-4140-8bdb-8dc051fcbc33,4.52677173614502
159,"77586",2decd03f-2e5d-402e-b2e6-e72c74e5804f,2.41338586807251
160,"77590",d7916805-f66b-4009-8eb1-dda5ebedbfd9,2.94094491004944
161,"77597",f624aa18-1fb4-451e-9614-03c60ba8cb89,3.67224407196045
162,"77598",ee785b39-d769-4675-b464-1b3ece992eeb,3.18897640705109
163,"77617",89bf8743-1e4d-475c-9b23-f6bf2b81bbea,2.67848010988344
164,"77623",6a1565c9-c8a0-446c-8724-0828d52f1da4,2.97900263468424
165,"77017",2343f967-6fc5-4fa8-9d52-1aa35a283119,2.91984650988035
166,"77577",a298cdb8-12e8-4909-95ee-2fc472380193,8.92519702911377
167,"77562",eff221bd-d8a9-4550-b892-7a3587322577,2.17454067866007
168,"77563",d25209aa-4d96-4f8b-88d8-04f0f673f406,3.0378937125206
169,"77564",81e9cc9f-927c-4bd3-89e2-5fa58760d8a0,0.735345568921831
170,"77650",1bb14630-bc2a-4b57-bc8d-8140f64b1d96,2.21751964092255
171,"77873",312ae1ad-0ec8-42b1-8ee3-b89aabb588d2,0.643419572285243
172,"77530",56e36a57-fc0e-4897-970a-a7f38fb911d2,2.19783461093903
173,"78935",18d642a2-3fa7-4458-89ed-c842f31d7dd3,7.3889762878418
174,"77444",d190e8d5-d729-442f-a154-d50c44e987f7,8.56130484172276
175,"77448",2bf1459f-91e7-4eab-98d6-a7736d295ceb,8.38413608191801
176,"77065",adc803f3-d2bf-449a-8020-72b64b402546,3.42913389205933
177,"77471",6efaba07-2e3a-40b6-a49c-2e98cc20a695,9.23373393008583
178,"77384",8022158a-4787-465c-9965-f6243b72f7e4,1.24540686607361
179,"78931",f5b80669-6499-4399-ac2a-6469df316729,3.69685035943985
180,"77466",489fa09d-f215-447c-a16e-cb0cddaeb072,6.87598419189453
181,"77002",9015bbbb-4fa3-444a-917b-adf80f1d2363,3.58698701400529
182,"77005",790a82a6-acd8-49a6-8391-fb3588a1b40c,3.6935189257709
183,"77007",bb161420-3fdd-48f2-80d0-5f6bcbe25702,3.78651744355599
184,"77009",3e5ad959-4338-4bb9-9b15-f267291f1286,3.15616790453593
185,"77048",5320e782-3840-44ee-8703-078990ecb028,4.01181101799011
186,"77539",45c6f1db-9bae-46bd-b9bd-72c80d6995bf,2.94706908861796
187,"77046",e06f8e3b-24f7-4511-a4c2-62506ed07d35,3.86635993673978
188,"77047",678464f8-aa27-4a24-8ccf-c93c7a21fadb,4.23425197601318
189,"77050",f3321a0b-b16d-448b-82a2-c844786edeb7,2.27165353298187
190,"77051",26f6f986-02cc-4a60-a72d-d9b6ece3d24b,3.88582682609558
191,"77053",38b45409-9b57-4db3-95f3-13e84a7d7fab,5.19028870264689
192,"77056",e323499a-55ee-4daa-aee5-d830e8b9c6a2,3.78133290386359
193,"77057",e4d4419f-d075-4a04-a88d-573776c73d51,3.76027723703513
194,"77011",2fb104c9-c08f-4655-b39f-8ebf5ee0bc2c,3.01898332394139
195,"77015",869f2ba3-9239-4588-9aa0-06eb51cd8111,2.5797244310379
196,"77016",c9ec53bb-62a5-4db2-b9b1-e25de69e9c92,2.67780152864142
197,"77058",2e0ad8b9-20c1-4340-a314-7ee2adf52732,2.70332274846534
198,"77059",7f57928d-a499-488d-805f-afab088c32c7,2.90748023986816
199,"77061",afacf735-69e1-4712-a5d9-74e9a6f94ad1,3.19291341304779
200,"77067",c4faaec8-0d1a-4a30-8560-ef2dd15a835c,2.59852184547422
201,"77019",c1f071e2-1e2a-48a5-90e0-2bf139e10460,3.96062994003296
202,"77022","00d8cb22-261b-436d-acda-78deefffcbd6",2.92424592870817
203,"77023",31ca57d5-acfb-4cdd-a67d-ced6797f0618,3.15890568413824
204,"77070",8e15e8a5-a73a-4cb6-b625-9d74a23da6a4,3.09251976013184
205,"77024",e17ea912-a4a7-46c4-8a2c-1e4f3a905f92,3.5944881439209
206,"77075",3cf90500-7adc-4e91-85b8-638b01172c3c,3.57323450599577
207,"77076",f7d5249f-5fe3-4de7-8dd5-934ca94bd07b,2.76704305493998
208,"77080",292bb252-caaf-4024-b7e2-162dd90db03e,3.41038408639951
209,"77081",2d5a5c93-5574-400b-902f-dd6e0a12152c,3.74982859522397
210,"77027",211a5888-9491-4a9c-9305-45b039793456,3.80234516710291
211,"77028",36189502-2389-4207-ab94-34ef24e18b94,3.13779520988464
212,"77031",8fd679d5-7ecd-4bec-8a7a-1699437ecfce,4.68989332301778
213,"77082",5120e905-7bfc-472d-9630-34711396e2ea,5.59055113792419
214,"77032",700d8207-48c9-4856-869b-fef60e85139c,1.66141730546951
215,"77034",bf61fcf0-7bb3-4e59-8423-9c1cfea9c655,3.19488191604614
216,"77084",accec720-a949-4a12-9def-b1ad022d2130,4.10787396430969
217,"77090",a70859b8-5f9a-495b-aa11-9dd4deb22aa3,1.94486344495903
218,"77091",17575c6b-dfde-45f1-a00a-8da13a3fc60a,3.08464562892914
219,"77093",9f0f4639-2989-4b9f-9008-96e64c02f393,2.88779520988464
220,"77039",60538173-9975-4720-8ba4-b7fca1f1ca9c,2.20275592803955
221,"77044","023475f9-6427-40ef-a947-1cd2a0c619b3",2.38626421822442
222,"78951",2109f641-6bae-4c36-90ba-939c422fa159,3.79330718517303
223,"78962",9dae5a18-9406-484f-a1a1-2f0424d4a536,4.51900626873148
224,"77098",8b15f9ea-c201-4c2a-bbce-54455d7601ee,3.96170432501181
225,"77099",3e1c07fa-9c71-427e-889e-bdfaf46f1f89,5.06427909869234
226,"77301",16de284e-04fd-47d3-bcea-e53d0aa864e0,0.645669296383858
227,"77302",34c38a38-d643-4b51-a8d6-937de04f4c8a,1.00131234857771
228,"77303",bfe4422c-4d7c-4652-8f40-3804be42b696,0.529133856296539
229,"77304",c83e1116-ff48-4057-b310-296b407fbc41,0.953880761350904
230,"77318",70343ce2-f916-423e-aee6-88a48972ce55,0.701574802398682
231,"77320",569f1500-7e10-4bfc-bc9e-852c6bfd8f3c,0.168516845366017
232,"77334",46a36ea8-25c4-4121-9d1b-c5a111625692,0.0748031511902809
233,"77336",2f03cad6-65ae-4d13-94d9-c99520456836,1.74971878528595
234,"77339",4de55330-b6db-49f4-a0d1-54816e92a40d,2.12007874250412
235,"77356",6d06179e-6312-400a-9e8d-ff290d845926,0.897940640266125
236,"77365",d87d91a7-f9a7-4515-a77b-a94f286ce324,1.79625982046127
237,"77455",4faaba5f-2995-4bf2-919d-39552fb0b10d,4.42322837051592
238,"77457",2e979f1d-ede1-435d-868e-39dc6835135c,7.45209980010986
239,"77379",62f26ada-71c9-41e5-976f-1bffdb09e15e,2.07874015967051
240,"77380",2fa36a52-fc35-4031-9014-2a6fec1f56a2,1.41929131746292
241,"77381",388afea8-8b32-480c-ae98-55d119cf6ba8,1.37598425149918
242,"77386",e29518dd-5eea-4389-b663-ada88ad24bdc,1.68222721985408
243,"77388",6bbae7b8-a075-47e7-bfa8-bbf400d6d8cc,1.75590550899506
244,"77389",e827e138-6fc3-482e-9535-d182a8d60502,1.60728344321251
245,"77396",2d0b1f34-93a6-4468-b2cf-b3c7f1a59b08,2.04625982046127
246,"77406",591644a5-feb2-4c94-97cf-1d582c683d0c,7.73779525756836
247,"77407",8ceabf7e-2f18-4288-9d64-76548cf50400,7.14435704549154
248,"77420",44775023-7048-4839-a369-12c07de3aa15,8.12967512011528
249,"77428",2c3febdf-a11a-4bec-8e5e-cc84037d72a7,6.12598431110382
250,"77432",72bccc92-e1f6-4456-9470-87ee89fdc324,5.75787401199341
251,"77433",7f5ad1d8-1cce-4b24-a43c-fda49d94ab7e,3.83858270115323
252,"77442","0e0c925b-281e-4afa-b9cd-389429594e85",5.11691721280416
253,"77451",266adff1-d5b5-46a0-9798-0a47d8bdd41e,7.95456100966707
254,"77415",688e697c-9325-407b-9e50-a251bdebd9d4,5.64080943654036
255,"77475",185244a5-22e6-4a50-b777-00d0fa4de3aa,4.43241469065348
256,"77008",c2fb4082-cc43-4606-8335-565d6cb892f9,3.59796615791536
257,"77505",ec32f11d-865c-451f-92ea-00a6938a2d39,2.79265963182909
258,"77096",8af6249d-65c0-4dfe-ab94-2b5dc3228505,3.9739065585847
259,"77417",c9cdf691-0e08-4e2e-8259-2a282962cf31,8.40826768875122
260,"77362",da55cf9d-9956-47c8-bcca-b05e1d145616,2.07677161693573
261,"77083",721748ef-40e0-4193-9a18-13ea28567dc2,5.65748023986816
262,"77371",1da196b4-e2bc-4239-8a21-a17fb8d13859,0.17949176850644
263,"77095",3842d5a7-b4a8-4a89-a1d1-0b82315bcdf7,3.54330718517303
264,"77434",e14d365a-6d60-4d0c-9080-6d874191a770,7.47623210483127
265,"77571",d7dda726-129e-44b9-804c-382218b94f96,1.95423226058483
266,"77515",3444f9a2-a383-4b96-89a6-69cc6b8e50c0,8.22461128234863
267,"77531",1d110555-a7ef-46d0-88a6-c35b8f36d5f2,4.48228347301483
268,"77538",584647f4-85c8-434a-bc64-410830e659d8,1.46577831873527
269,"77591",32fbdba9-ec4c-45da-a53a-b5d009b9a5d3,2.98031497001648
270,"78944",132c6952-96a1-4298-bc99-f97ff60acbbc,4.26181101799011
271,"77038",ba723f64-0c1e-46ed-989e-4972ff186b13,2.68807260310651
272,"77045",1c977ffc-6c9a-49e6-afc7-bf65c497ad34,4.2602812831167
273,"77373",a3db3d11-7f3f-4df2-84b9-528d43054107,1.78248032927513
274,"77087",e56d6be8-0cae-48f2-808b-e5c81849055c,3.3557671586888
275,"77338",f2466594-8113-4ab4-bc85-ce5bbc5233b7,1.94094485044479
276,"77355",2c29f9de-58d5-407d-ae1d-dbd58f5da3d6,2.37519685029984
277,"77369",e94a3069-fec8-43ea-abdb-88d0789e5883,0.263779526948929
278,"77372",111ade27-0f8c-4bb2-8c69-84aa64a8b0fa,0.845740865577351
279,"77066",3dc57144-b66c-4746-8a68-734385fe548e,2.94850901910136
280,"77072",b2dc1ccf-a42d-4ef6-a7a2-c1293d47b340,4.60039377212524
281,"77429",623b6e00-7166-49b7-a954-bb169a20e63a,3.25759278024946
282,"77449",ded2dd26-a266-4eb5-94e1-760e06942384,4.19055128097534
283,"77456",5ba9cbd5-2da3-4483-92b1-ebab3afd53f6,7.69832664728165
284,"77486",8ca28075-4d12-43a4-a24c-88040712bffd,5.02165353298187
285,"78954",51dc1723-c586-4d92-acab-0c253e9f5a40,3.88461542129517
286,"77584",c7b195e5-76d7-49bf-a726-637f8ddd3f75,5.62913379669189
287,"77092","058d8c39-7b04-4e83-a945-ffd641e9867b",3.39194627761982
288,"77382","04c5645c-1b84-4ed8-b4d4-adbe1d1fb312",1.53937005996704
289,"77003",6ac585ab-2942-4473-93db-6791ecf137f5,3.56551076176957
290,"77013",767f52f2-01e1-4394-864c-179ffce3663d,2.83230725669905
291,"77040",30344f66-2e60-4bfb-a484-6d4eda402f56,3.05708658695221
292,"77550",f45e9d76-40b1-4118-8a31-a412e56df258,2.37073855531197
293,"77068",6d1b6035-6c7a-4032-8145-653e02825604,2.396392380284
294,"77078",fa6d073a-a31d-490f-b253-ca28e7289faf,2.65223091869514
